"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"899",1,5,1,5,1,1,3,5,5,1,4,4,1,2
"900",3,4,4,4,3,4,5,4,4,4,3,5,1,3
"901",1,3,3,2,2,3,3,2,3,3,3,3,1,1
"902",1,1,1,1,1,3,2,1,1,3,1,2,1,2
"903",5,5,4,5,1,4,3,3,5,5,4,4,3,4
"904",2,3,1,1,1,3,1,1,2,4,3,3,1,2
"905",1,4,4,4,1,3,5,3,4,4,4,4,3,4
"906",1,2,1,3,1,1,2,3,5,1,1,1,1,1
"907",1,3,2,1,2,3,1,2,2,3,2,3,1,3
"908",1,5,5,4,5,5,5,3,3,5,5,5,4,3
"909",2,5,3,5,3,3,4,5,4,4,5,4,3,2
"910",1,3,1,3,1,3,3,2,3,3,1,3,1,1
"911",1,4,3,4,1,2,3,2,5,3,2,5,1,2
"912",1,5,3,4,1,3,3,4,4,2,2,2,1,3
"913",1,2,3,1,1,3,2,1,1,4,1,2,1,2
"914",3,5,4,4,3,4,4,4,4,5,4,4,3,4
"915",2,4,1,4,1,3,3,5,5,4,3,4,4,3
"916",2,3,2,4,3,4,4,2,1,5,3,4,1,4
"917",2,5,2,4,1,3,4,2,4,3,3,5,1,2
"918",1,1,1,2,1,1,3,3,1,1,1,1,1,1
"919",4,3,1,5,1,3,2,3,4,3,5,3,3,3
"920",2,4,3,3,2,4,4,3,5,4,4,4,2,4
"921",2,4,3,4,4,2,4,3,4,2,3,3,2,2
"922",3,3,1,4,1,3,4,5,4,2,1,3,1,2
"923",1,2,1,1,1,3,1,1,1,1,2,1,1,3
"924",1,2,2,1,1,1,3,2,3,1,1,1,1,2
"925",2,4,3,4,2,4,3,4,4,5,3,5,2,4
"926",1,1,1,2,1,1,1,1,2,2,2,2,1,1
"927",1,3,1,3,2,1,4,4,4,1,2,3,2,3
"928",1,3,1,2,1,1,3,4,3,2,3,5,1,4
"929",2,3,1,3,1,1,2,3,3,1,2,2,2,1
"930",2,1,1,2,1,2,3,2,3,2,1,3,1,3
"931",1,3,1,2,1,1,4,3,1,1,1,4,1,4
"932",2,4,1,5,1,1,1,4,4,4,3,5,2,3
"933",1,4,4,3,1,2,1,2,3,4,2,3,2,1
"934",1,3,4,4,4,3,3,3,4,3,1,1,1,3
"935",4,4,3,4,2,1,5,4,2,2,2,4,1,4
"936",1,3,1,3,1,2,3,3,3,3,3,2,3,1
"937",1,1,2,2,2,2,2,1,2,2,2,2,1,1
"938",1,3,3,3,3,2,4,2,4,3,2,3,2,2
"939",1,3,1,4,1,5,3,4,4,5,2,5,1,5
"940",1,2,1,2,1,1,2,1,2,1,1,1,1,1
"941",3,4,2,3,1,3,1,2,3,3,2,3,1,2
"942",1,4,1,2,1,1,1,3,1,2,1,2,3,1
"943",2,4,5,4,3,4,5,2,5,3,4,4,3,5
"944",5,3,3,3,2,5,3,3,4,5,3,2,3,4
"945",3,2,3,1,1,2,1,1,1,3,2,3,5,3
"946",2,2,1,3,1,2,1,4,3,2,3,2,2,1
"947",3,3,3,3,1,3,3,4,3,3,3,4,2,2
"948",1,3,1,3,1,3,4,3,1,3,1,2,1,1
"949",4,2,1,3,3,4,4,4,4,4,2,3,3,2
"950",3,4,4,3,2,3,4,4,4,5,3,5,2,3
"951",1,3,3,4,1,2,3,5,4,1,4,3,1,1
"952",1,3,1,3,1,1,5,1,2,1,1,2,1,1
"953",1,3,1,2,1,2,2,2,1,4,3,2,2,3
"954",1,2,2,2,2,1,1,1,3,2,2,2,1,1
"955",1,5,4,2,2,5,5,5,4,5,4,5,1,4
"956",1,1,3,2,4,4,4,5,5,2,4,4,5,4
"957",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"958",5,2,1,5,1,2,5,5,5,5,1,5,2,2
"959",2,4,5,2,5,4,4,3,3,3,5,5,1,3
"960",4,5,3,5,1,5,3,3,5,5,2,5,3,2
"961",1,2,2,2,1,2,1,3,1,1,3,2,1,1
"962",1,3,1,3,1,3,3,2,3,2,2,3,2,2
"963",5,3,2,5,3,4,2,4,4,3,2,5,2,4
"964",4,4,4,4,3,5,5,5,5,4,4,4,4,4
"965",1,2,2,1,1,1,1,1,2,2,2,2,1,1
"966",1,4,1,4,1,3,2,4,4,3,3,5,1,3
"967",1,2,2,4,1,2,3,3,4,2,2,4,2,3
"968",4,5,1,5,1,1,3,2,2,2,1,5,2,1
"969",4,4,4,4,3,4,3,5,4,4,4,4,3,3
"970",2,3,3,2,1,3,3,1,3,3,3,3,1,3
"971",1,2,2,1,1,1,1,2,1,1,1,1,1,1
"972",4,3,2,2,2,4,4,2,2,4,2,4,2,4
"973",3,3,1,3,1,3,3,4,3,3,1,3,2,4
"974",1,1,2,3,1,3,2,1,2,4,1,2,1,3
"975",1,3,2,4,1,1,2,3,3,1,2,2,1,2
"976",2,3,3,3,2,3,3,4,2,4,4,4,1,3
"977",1,5,2,3,3,4,4,2,3,4,2,5,1,4
"978",5,3,1,5,1,5,5,5,5,4,1,5,1,4
"979",2,5,3,5,1,3,3,5,5,5,5,3,3,3
"980",1,4,1,3,1,4,3,3,2,2,3,3,1,3
"981",4,4,3,4,1,3,4,5,4,4,2,4,3,4
"982",1,4,1,4,1,1,4,3,3,1,1,4,1,3
"983",1,3,2,2,1,1,3,1,3,2,3,3,1,1
"984",2,4,1,3,2,2,3,1,4,3,4,2,2,2
"985",1,4,1,4,1,3,3,2,4,2,3,4,2,1
"986",3,3,4,5,1,3,5,5,5,4,3,4,4,3
"987",2,4,2,3,1,1,3,2,2,2,2,4,1,2
"988",1,3,1,3,1,3,2,4,1,4,1,1,1,2
"989",4,3,1,3,1,4,3,3,3,3,4,3,3,3
"990",1,4,3,2,3,4,4,2,3,4,3,4,1,1
"991",3,4,3,2,1,3,5,5,3,4,4,5,2,3
"992",3,4,2,4,1,3,5,2,4,4,4,4,3,3
"993",1,2,1,1,1,2,2,1,2,3,2,2,1,2
"994",5,5,4,4,4,4,5,5,5,5,3,5,5,3
"995",1,3,3,4,1,2,2,2,4,3,3,2,1,1
"996",1,4,3,3,1,1,2,1,2,1,3,3,1,2
"997",2,3,1,3,1,2,3,2,4,3,1,3,1,3
"998",1,3,3,4,1,1,3,5,4,3,4,3,1,1
"999",3,4,2,4,2,4,4,4,4,4,3,4,2,3
"1000",1,3,2,4,1,2,4,2,4,1,4,1,1,1
"1001",1,5,4,4,1,4,4,4,4,3,3,4,1,1
"1002",1,2,1,1,1,1,2,2,2,1,1,1,1,2
"1003",3,4,2,3,1,3,4,5,4,4,4,4,3,3
"1004",2,5,3,3,3,4,4,5,4,4,3,5,3,4
"1005",1,3,2,3,2,4,3,4,3,3,3,3,2,2
"1006",2,3,1,2,1,3,2,2,2,3,2,3,2,1
"1007",3,2,1,3,1,1,3,3,3,2,1,4,2,3
"1008",4,2,2,4,2,2,3,4,4,2,4,2,1,1
"1009",1,3,1,3,1,1,1,4,3,1,1,3,1,1
"1010",2,2,1,3,1,2,3,3,3,2,1,3,1,2
"1011",1,3,1,1,1,1,2,1,1,3,2,3,1,1
"1012",3,3,1,2,2,2,3,4,3,2,2,2,1,3
"1013",1,3,1,3,1,1,2,5,4,5,1,3,1,1
"1014",1,3,2,2,1,3,3,3,4,3,1,3,1,2
"1015",1,2,2,2,1,2,2,1,2,2,2,2,1,1
"1016",1,1,1,1,1,1,1,2,2,2,1,1,1,1
"1017",1,2,1,3,1,1,1,3,3,2,1,3,1,2
"1018",3,4,3,4,3,3,5,5,4,3,3,5,3,3
"1019",2,2,3,3,1,3,3,3,4,4,3,1,1,1
"1020",3,4,1,4,1,3,3,3,4,1,3,3,3,2
"1021",2,3,2,2,1,2,3,4,4,2,2,4,3,1
"1022",1,3,2,2,2,3,3,2,2,3,3,3,1,3
"1023",2,4,4,3,2,3,5,3,4,3,4,3,2,1
"1024",3,4,1,3,1,2,3,1,4,5,3,4,1,2
"1025",2,3,4,3,3,1,3,4,4,1,4,3,2,3
"1026",1,4,2,1,1,1,1,1,1,3,2,2,1,1
"1027",1,3,4,3,4,3,2,3,4,4,4,4,1,2
"1028",4,4,1,3,1,2,3,2,3,3,3,3,2,4
"1029",4,2,1,1,1,1,2,1,2,1,1,2,1,1
"1030",1,2,1,1,1,1,1,1,2,1,1,1,1,1
"1031",5,5,1,5,1,5,1,1,5,5,1,5,5,5
"1032",4,5,5,5,1,4,5,5,5,5,1,4,3,5
"1033",1,4,1,1,1,3,3,1,2,3,2,4,2,3
"1034",1,4,1,2,1,3,2,1,3,3,1,3,1,3
"1035",1,2,2,1,1,1,1,2,1,1,2,3,1,1
"1036",1,3,1,2,1,2,1,3,2,1,2,1,1,2
"1037",5,5,1,5,3,5,5,5,5,5,2,5,1,5
"1038",1,4,1,2,2,1,1,1,2,3,3,3,1,1
"1039",2,3,2,4,2,4,2,3,3,3,3,4,1,2
"1040",3,4,4,4,3,4,4,2,2,4,3,5,1,4
"1041",3,3,2,3,1,3,4,3,5,5,3,4,3,3
"1042",2,5,3,5,3,4,5,4,4,3,3,5,2,5
"1043",1,5,3,5,3,4,2,4,5,4,5,4,3,1
"1044",1,5,1,3,2,2,4,2,2,4,2,4,2,3
"1045",1,4,3,3,2,2,3,4,3,4,3,3,3,3
"1046",1,3,2,1,1,1,1,3,2,3,3,2,1,3
"1047",3,3,1,3,1,3,3,4,3,4,1,5,3,2
"1048",2,3,1,5,1,2,3,2,4,2,2,2,2,2
"1049",1,3,2,3,2,2,3,2,1,3,3,2,2,3
"1050",1,3,1,4,1,3,3,1,3,3,1,1,1,1
"1051",2,2,2,3,1,2,3,1,3,3,1,3,2,2
"1052",2,5,1,5,1,3,2,3,5,4,1,1,2,1
"1053",3,3,2,2,1,2,3,1,3,2,3,2,1,2
"1054",3,4,3,3,3,3,3,3,3,4,3,4,1,2
"1055",1,2,2,2,1,2,3,3,4,3,3,3,1,3
"1056",1,2,2,2,1,1,2,2,3,3,2,3,1,1
"1057",1,5,3,3,2,2,2,4,5,4,4,4,1,4
"1058",2,3,1,3,1,1,2,5,4,3,2,2,1,2
"1059",3,5,2,5,3,3,5,2,4,4,3,5,3,4
"1060",1,5,5,4,2,4,4,5,5,4,4,4,2,2
"1061",1,2,2,1,2,4,3,3,3,4,4,3,1,1
"1062",1,2,2,2,1,2,1,1,3,3,3,4,1,3
"1063",3,2,2,3,1,1,3,3,3,1,2,4,1,1
"1064",2,3,3,4,3,2,4,3,4,3,3,3,2,3
"1065",3,3,5,3,5,4,4,2,3,4,4,4,2,2
"1066",5,4,2,4,1,4,3,4,4,4,2,4,3,5
"1067",2,2,2,3,1,1,2,1,3,1,1,2,1,2
"1068",2,3,3,5,2,5,3,4,4,5,3,4,1,4
"1069",1,2,1,1,1,1,2,1,2,1,2,1,1,1
"1070",1,3,1,2,1,3,3,4,3,3,3,1,1,2
"1071",5,4,1,5,1,1,5,5,4,2,2,4,3,2
"1072",2,3,1,3,1,2,5,4,4,3,3,4,1,4
"1073",1,3,2,2,1,1,2,1,1,1,2,2,1,1
"1074",1,3,2,1,2,1,2,1,4,1,3,3,1,1
"1075",1,4,2,4,3,4,4,4,5,4,3,3,2,4
"1076",4,4,4,4,3,5,3,5,5,5,5,4,4,3
"1077",3,3,4,4,3,4,4,4,4,4,4,4,2,3
"1078",1,3,1,2,1,1,1,5,3,1,2,3,3,2
"1079",3,5,2,5,1,2,3,3,2,3,1,4,3,3
"1080",4,4,1,2,1,5,3,5,4,5,3,4,3,3
"1081",1,3,2,2,1,2,2,1,2,4,2,3,1,2
"1082",4,3,3,4,1,3,5,3,4,4,3,4,1,3
"1083",1,5,4,3,1,1,5,4,4,3,3,5,1,5
"1084",5,5,4,5,4,2,3,5,5,3,5,4,3,3
"1085",3,4,4,4,3,4,3,5,3,4,3,4,2,2
"1086",4,4,4,4,4,3,3,4,4,3,4,4,4,3
"1087",1,4,1,3,1,4,2,1,4,4,2,4,1,2
"1088",2,4,3,4,1,2,2,5,4,3,2,5,3,1
"1089",1,3,2,2,1,1,5,2,3,4,3,4,1,3
"1090",2,3,2,3,2,3,3,3,3,3,3,3,2,2
"1091",1,3,1,1,1,3,4,3,3,3,1,3,1,4
"1092",3,2,2,4,1,3,3,3,5,4,2,5,1,3
"1093",3,3,2,4,1,3,1,2,3,3,3,4,4,3
"1094",1,1,2,3,1,3,1,1,2,4,3,2,1,1
"1095",3,3,2,4,2,5,5,5,5,5,3,4,5,3
"1096",1,2,1,2,1,1,2,4,3,3,1,4,2,1
"1097",1,1,2,2,2,2,4,4,4,4,1,3,1,2
"1098",3,2,2,4,2,1,3,3,4,3,2,4,2,2
"1099",1,2,3,2,2,3,2,1,2,3,3,4,1,2
"1100",1,2,1,1,1,1,1,1,1,1,1,1,1,2
"1101",1,2,2,2,1,2,1,1,2,3,2,2,1,2
"1102",2,4,5,5,4,2,3,5,5,2,5,2,3,1
"1103",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1104",2,2,2,2,1,1,1,1,2,1,1,2,1,2
"1105",2,2,2,3,1,2,4,4,4,3,2,2,2,1
"1106",5,4,4,5,4,4,5,5,5,4,5,5,5,4
"1107",1,3,2,4,1,1,3,3,3,1,1,3,2,3
"1108",3,4,3,4,3,3,4,4,4,4,3,5,3,3
"1109",2,5,5,5,5,5,5,5,5,5,5,5,2,5
"1110",1,3,2,4,2,1,4,4,4,2,2,3,1,1
"1111",1,4,3,3,1,3,4,3,3,4,4,3,2,2
"1112",5,4,2,3,1,5,4,3,3,5,3,5,2,4
"1113",1,3,3,1,1,2,2,1,2,3,3,3,2,2
"1114",2,3,1,3,1,4,2,2,3,4,2,3,2,2
"1115",5,4,3,4,1,2,5,5,5,2,3,3,5,2
"1116",2,1,1,4,1,1,3,4,2,1,2,3,2,1
"1117",1,3,1,1,1,1,3,1,2,2,1,2,2,1
"1118",1,4,4,4,1,1,4,4,4,3,3,3,1,2
"1119",3,3,1,3,1,2,3,2,4,3,1,3,2,3
"1120",2,2,1,1,1,2,2,1,2,2,2,3,1,1
"1121",3,4,3,4,2,3,3,3,4,4,4,4,2,3
"1122",4,4,4,3,4,4,5,4,3,4,4,4,3,4
"1123",2,5,2,4,2,2,3,4,4,3,4,3,2,3
"1124",3,5,1,4,1,4,3,4,4,4,3,3,2,1
"1125",1,2,1,2,1,1,1,1,1,1,1,1,1,1
"1126",1,3,2,2,1,2,1,1,3,3,1,3,1,1
"1127",1,3,1,1,1,1,4,2,2,3,1,3,1,1
"1128",3,3,2,2,1,1,2,2,4,1,3,2,3,2
"1129",1,5,1,5,1,1,3,4,4,4,3,4,3,2
"1130",1,3,5,5,3,5,5,5,5,4,5,5,1,1
"1131",1,4,3,4,1,3,3,4,2,4,3,3,1,3
"1132",2,4,3,4,3,4,4,5,4,4,4,4,1,3
"1133",2,5,1,4,3,2,3,3,4,3,3,3,1,3
"1134",1,4,2,2,2,2,3,3,3,3,3,4,1,3
"1135",1,3,2,3,1,2,3,3,3,2,3,3,2,3
"1136",1,5,3,5,2,3,5,3,5,4,4,4,2,3
"1137",1,3,1,3,1,3,3,1,2,2,2,1,1,1
"1138",3,3,4,2,1,3,4,3,4,2,3,4,1,3
"1139",2,4,3,2,1,3,3,2,3,2,2,3,2,2
"1140",4,4,3,4,3,4,4,5,4,4,3,5,3,4
"1141",1,3,1,3,1,4,4,5,5,4,1,4,3,4
"1142",1,3,2,3,1,2,3,4,2,2,2,4,1,3
"1143",4,4,4,4,3,4,4,4,4,4,5,4,3,3
"1144",1,4,3,4,3,4,2,3,3,2,3,4,1,1
"1145",1,1,1,4,1,1,4,1,2,2,1,5,1,1
"1146",1,3,3,4,1,3,3,4,3,3,4,3,2,2
"1147",5,5,5,5,5,5,5,5,4,5,5,5,5,1
"1148",5,5,3,4,1,3,5,4,4,4,3,5,1,5
"1149",1,4,2,1,1,2,4,5,4,3,4,4,3,1
"1150",1,5,3,5,1,4,3,5,4,4,1,3,1,3
"1151",5,5,3,5,3,4,5,5,5,4,3,4,5,3
"1152",1,4,1,5,1,3,5,5,5,3,1,5,2,3
"1153",3,4,4,5,3,3,4,5,5,5,4,3,3,3
"1154",1,2,3,1,1,1,1,1,1,1,3,2,1,1
"1155",1,4,2,1,2,2,4,2,2,2,3,4,1,2
"1156",4,5,2,1,1,5,2,2,2,5,2,2,5,1
"1157",3,3,3,2,1,3,4,4,4,4,3,3,2,3
"1158",3,3,5,5,4,2,3,5,5,4,5,4,2,3
"1159",2,3,1,4,1,4,3,5,4,3,3,4,1,3
"1160",4,3,2,5,3,3,3,4,3,4,4,4,2,3
"1161",1,2,1,2,1,1,1,2,1,1,1,2,1,1
"1162",4,3,1,4,3,2,4,4,5,3,4,4,3,2
"1163",2,4,1,5,1,1,3,4,4,2,4,4,1,1
"1164",2,2,1,1,1,3,2,2,1,3,1,2,1,2
"1165",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"1166",1,2,1,2,1,1,1,2,3,3,1,2,2,1
"1167",1,2,2,2,1,2,2,2,2,2,2,3,1,2
"1168",1,2,1,4,1,1,3,2,3,1,2,3,1,1
"1169",4,4,1,4,1,4,5,4,3,4,1,4,3,4
"1170",2,2,3,2,1,3,3,1,3,3,2,3,1,1
"1171",3,4,3,4,2,4,4,4,5,3,2,4,3,2
"1172",2,4,3,3,2,3,3,1,2,5,2,5,1,1
"1173",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1174",2,2,1,2,1,3,1,1,2,3,2,3,1,3
"1175",3,3,1,4,1,1,3,2,3,1,2,2,1,1
"1176",1,5,2,1,1,1,2,3,3,1,3,2,1,2
"1177",1,3,3,3,1,1,2,4,3,1,4,1,2,1
"1178",1,2,3,2,1,3,2,2,2,3,3,1,1,2
"1179",2,3,4,3,3,4,2,4,2,4,4,4,1,3
"1180",1,3,2,3,3,1,1,1,3,1,1,1,1,1
"1181",2,5,4,5,1,1,2,4,4,4,4,3,1,4
"1182",1,2,2,2,1,2,3,1,3,2,2,3,2,1
"1183",1,3,1,3,1,2,2,1,2,2,1,3,1,1
"1184",1,2,1,1,1,1,1,1,1,2,1,2,1,1
"1185",3,5,5,5,4,5,4,3,5,5,5,5,2,5
"1186",1,3,1,3,1,2,4,2,1,3,1,2,1,2
"1187",1,3,2,3,1,1,3,3,3,1,3,4,1,1
"1188",3,3,3,4,3,3,4,4,4,4,4,4,3,4
"1189",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"1190",3,4,1,3,1,3,2,3,3,5,3,3,2,5
"1191",1,2,1,2,1,1,2,1,2,1,1,1,1,1
"1192",3,3,2,4,1,5,3,5,5,5,3,5,3,3
"1193",2,3,4,3,3,1,3,3,3,2,4,3,3,4
"1194",1,3,2,3,1,1,5,3,4,1,1,1,1,4
"1195",1,2,1,1,1,1,1,1,1,1,1,1,1,2
"1196",1,3,4,3,3,3,3,4,4,3,3,4,3,3
"1197",1,2,1,2,1,3,3,4,3,3,1,2,1,1
"1198",1,1,1,2,1,1,2,1,1,1,1,2,1,2
"1199",3,3,2,5,2,5,5,4,3,4,2,5,3,3
"1200",4,4,3,4,1,2,5,5,5,4,4,5,3,4
"1201",1,3,1,3,1,1,3,5,3,2,1,3,1,2
"1202",3,4,2,2,1,2,3,1,4,2,2,3,1,1
"1203",3,2,2,2,1,1,2,1,2,3,2,3,1,2
"1204",3,2,1,5,1,2,4,4,4,3,1,4,4,4
"1205",1,1,1,1,1,1,2,1,2,1,1,1,1,1
"1206",1,5,3,5,2,4,4,5,3,5,3,3,3,4
"1207",4,3,1,4,1,2,4,1,4,3,1,4,1,1
"1208",4,5,1,4,1,3,3,5,3,4,1,5,4,3
"1209",1,3,2,2,2,4,3,1,2,4,3,4,2,2
"1210",3,3,3,4,1,2,3,5,4,3,4,3,2,2
"1211",1,3,3,3,1,1,2,3,3,2,3,2,1,2
"1212",1,2,3,3,2,2,3,3,2,3,3,2,3,1
"1213",5,4,3,5,2,4,5,3,5,4,4,4,1,5
"1214",3,4,3,4,3,4,4,5,5,4,3,5,1,2
"1215",4,4,2,4,2,1,4,2,4,2,2,3,3,2
"1216",1,3,3,2,2,3,2,3,3,3,3,3,2,2
"1217",3,4,3,4,2,3,5,3,4,5,4,4,3,4
"1218",2,4,2,2,2,1,3,2,5,3,2,2,1,2
"1219",1,3,2,1,1,2,2,1,2,2,2,4,1,4
"1220",3,4,4,5,3,5,4,4,4,4,3,3,2,3
"1221",3,5,2,5,1,3,2,1,5,3,4,5,1,3
"1222",2,3,3,3,2,3,2,5,4,3,3,3,2,2
"1223",3,4,1,4,1,3,4,4,3,3,3,3,1,3
"1224",3,1,4,4,4,3,3,5,2,3,4,3,2,2
"1225",1,1,1,3,1,1,1,1,2,1,1,2,2,3
"1226",1,4,3,4,2,4,3,2,4,4,2,4,3,2
"1227",1,3,1,1,1,1,2,2,2,2,2,2,1,1
"1228",1,4,3,4,1,1,3,4,5,3,3,3,1,2
"1229",3,2,3,4,2,3,3,5,3,3,3,3,1,4
"1230",1,4,2,1,1,1,3,1,2,2,3,2,1,1
"1231",2,3,1,1,1,2,2,2,2,1,1,2,1,2
"1232",1,4,1,4,2,1,4,1,2,1,2,3,2,1
"1233",2,2,1,1,1,3,1,1,1,2,1,2,1,1
"1234",1,3,2,3,1,1,3,1,1,3,3,2,1,2
"1235",4,4,2,3,2,3,3,3,4,4,2,3,4,2
"1236",2,2,2,3,1,1,2,2,2,1,1,4,1,1
"1237",3,3,2,3,3,5,3,3,5,5,3,4,1,1
"1238",3,4,3,5,1,3,5,3,4,3,3,5,3,5
"1239",1,3,2,2,1,2,1,4,2,3,2,2,1,2
"1240",1,5,1,3,1,3,1,1,4,1,1,5,3,1
"1241",1,3,1,4,1,3,3,4,4,3,1,3,1,3
"1242",1,3,2,3,2,3,2,4,2,2,2,3,1,3
"1243",4,1,1,1,1,1,4,4,3,1,1,4,3,1
"1244",1,1,1,1,1,1,1,1,1,1,1,2,1,2
"1245",4,3,2,4,3,3,1,3,4,3,3,2,4,2
"1246",4,5,4,5,3,3,3,5,5,4,4,3,3,3
"1247",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1248",1,1,1,2,1,2,1,1,2,1,2,1,1,1
"1249",3,5,4,3,3,4,3,4,4,4,5,3,2,2
"1250",2,4,1,1,1,3,4,3,2,3,1,3,1,1
"1251",3,4,2,4,2,3,4,3,4,3,2,3,3,3
"1252",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1253",5,5,4,5,3,5,4,5,5,5,4,3,2,5
"1254",4,5,4,5,4,4,5,5,5,5,4,5,4,4
"1255",1,1,1,3,1,1,2,1,3,3,1,3,2,2
"1256",1,4,2,3,2,2,3,2,1,3,3,4,1,3
"1257",5,2,3,3,2,4,4,4,5,3,2,3,3,3
"1258",1,2,2,2,2,3,2,2,2,2,2,3,1,1
"1259",1,2,1,3,1,1,1,1,2,1,1,2,1,1
"1260",2,4,2,3,2,3,3,1,3,3,3,4,1,4
"1261",1,1,1,2,1,1,2,2,3,1,1,3,1,1
"1262",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1263",2,4,2,3,1,2,5,5,3,3,2,5,2,3
"1264",3,4,3,3,3,5,5,3,4,5,4,4,1,3
"1265",4,4,4,4,4,4,4,4,4,4,4,4,3,4
"1266",1,3,2,3,1,1,3,3,3,3,3,3,1,2
"1267",2,5,2,3,2,1,5,1,2,1,3,4,1,4
"1268",1,2,1,3,1,1,1,1,1,3,1,2,1,1
"1269",1,3,1,3,1,1,3,1,3,1,2,3,1,1
"1270",1,4,4,3,1,3,2,3,3,2,3,4,2,2
"1271",1,3,2,2,1,3,3,3,2,4,3,4,1,4
"1272",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1273",2,3,1,3,1,2,3,2,2,3,1,3,1,3
"1274",3,4,3,4,2,4,3,2,4,4,2,3,1,3
"1275",3,3,1,5,1,3,3,5,4,3,5,3,2,3
"1276",1,2,3,2,1,2,1,1,3,2,2,2,2,1
"1277",3,1,1,3,1,3,2,3,2,2,3,2,1,2
"1278",1,1,1,3,1,1,1,1,1,1,1,1,1,1
"1279",1,2,1,2,1,1,1,1,1,1,2,1,1,1
"1280",3,5,1,4,1,3,4,3,5,3,1,4,3,4
"1281",2,5,3,3,3,1,3,3,2,3,3,4,1,1
"1282",1,1,1,1,1,1,2,1,3,2,1,2,1,1
"1283",2,2,1,1,1,2,3,1,2,3,1,3,1,1
"1284",3,3,2,5,2,2,4,5,4,2,2,5,1,3
"1285",3,5,3,4,3,4,4,3,4,5,4,4,1,2
"1286",1,1,1,1,1,1,2,3,2,1,1,2,1,1
"1287",1,2,1,2,2,2,1,2,1,2,2,2,1,2
"1288",1,3,3,2,1,2,3,1,2,2,2,2,1,2
"1289",1,3,2,4,1,1,4,3,4,1,3,2,1,2
"1290",1,3,2,2,1,2,3,3,3,3,3,2,1,2
"1291",1,3,1,3,1,2,3,2,2,3,1,4,2,2
"1292",1,4,2,4,3,2,3,4,3,2,3,4,1,4
"1293",4,3,3,4,2,3,4,3,3,5,4,4,2,3
"1294",1,2,2,3,1,2,2,2,1,2,2,1,1,1
"1295",4,3,3,4,3,3,3,4,4,5,3,2,2,2
"1296",1,2,1,2,1,1,2,1,1,1,1,2,1,1
"1297",3,3,3,2,4,4,2,3,2,4,3,4,1,3
"1298",2,3,1,4,1,3,4,3,3,2,1,3,1,2
"1299",1,1,1,2,1,1,1,2,2,1,2,1,1,1
"1300",2,5,1,4,1,2,3,4,3,3,1,1,1,1
"1301",1,4,2,2,2,2,3,5,3,3,2,3,2,3
"1302",4,5,4,4,3,4,5,1,4,5,1,5,4,4
"1303",1,3,1,2,1,1,4,2,1,1,1,4,1,1
"1304",4,5,3,5,3,4,4,5,5,5,3,5,3,4
"1305",2,2,1,3,1,1,3,5,4,1,1,4,2,1
"1306",1,3,1,3,1,3,3,3,4,1,1,3,1,1
"1307",2,2,2,3,1,1,3,2,4,2,1,3,1,2
"1308",3,1,1,1,1,1,2,3,3,2,1,3,1,1
"1309",1,3,1,3,1,3,3,1,2,2,1,3,1,3
"1310",3,3,3,4,4,3,4,5,3,2,5,3,2,3
"1311",1,2,1,3,1,1,4,2,3,4,1,4,2,2
"1312",5,4,4,5,3,3,2,5,5,4,3,4,5,2
"1313",4,5,1,4,1,2,5,1,4,1,4,5,3,1
"1314",1,1,3,1,2,2,3,1,2,1,1,2,1,1
"1315",1,4,4,4,3,3,5,4,4,3,5,5,2,3
"1316",2,3,1,4,1,1,3,3,3,1,1,1,1,1
"1317",1,4,1,3,3,5,2,1,4,4,3,4,1,2
"1318",3,4,4,4,3,4,5,5,4,4,5,5,2,4
"1319",4,3,1,5,1,3,3,2,3,4,1,3,3,1
"1320",3,3,3,4,3,3,3,3,3,3,3,3,2,3
"1321",1,4,1,3,1,1,3,3,4,2,2,3,1,3
"1322",2,4,3,3,3,3,3,2,3,4,4,2,3,3
"1323",4,4,5,5,4,5,5,5,5,5,5,5,3,3
"1324",2,2,1,4,1,2,2,3,4,3,1,3,1,1
"1325",1,4,2,4,1,4,2,4,3,3,2,3,1,1
"1326",4,2,2,3,1,3,3,3,3,4,3,4,1,1
"1327",1,2,1,3,1,1,1,2,2,1,2,2,1,3
"1328",3,4,2,5,3,4,4,4,5,4,4,5,3,2
"1329",1,2,2,4,1,2,4,3,5,2,3,4,1,3
"1330",4,3,4,4,4,3,3,5,5,3,3,5,4,2
"1331",4,4,1,3,1,3,3,2,3,3,3,3,1,3
"1332",2,3,1,2,1,4,2,2,2,4,3,2,1,3
"1333",1,1,2,2,1,1,1,1,2,1,1,2,1,1
"1334",3,3,3,3,2,2,3,3,3,4,3,4,4,5
"1335",1,2,1,2,1,2,1,1,1,2,2,1,1,1
"1336",1,4,4,3,2,1,3,2,3,3,4,3,1,1
