"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"2582",1,1,1,1,1,1,1,1,1,1,1,2,1,1
"2583",1,3,1,2,1,1,3,1,2,1,2,3,1,1
"2584",1,2,2,1,1,1,1,1,1,1,2,1,1,1
"2585",5,4,4,5,3,3,4,5,5,5,4,5,3,3
"2586",1,5,2,5,1,5,3,3,3,5,2,5,1,2
"2587",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2588",1,5,1,2,1,2,3,1,3,2,1,2,1,2
"2589",1,2,1,1,1,1,1,2,1,1,1,1,1,1
"2590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2591",3,4,3,5,2,4,3,5,4,4,3,4,3,3
"2592",4,3,4,5,2,1,4,2,5,2,4,4,4,2
"2593",2,4,3,4,2,4,4,3,3,4,3,4,2,4
"2594",1,2,3,2,1,1,1,1,2,2,2,2,1,1
"2595",3,3,2,3,1,4,2,3,3,4,2,3,3,4
"2596",4,4,3,4,3,1,4,4,4,3,3,4,1,5
"2597",2,3,3,5,1,2,2,4,4,3,3,4,1,2
"2598",2,3,4,3,3,3,5,2,2,5,3,3,1,2
"2599",1,1,1,4,1,1,3,5,4,2,2,2,1,2
"2600",2,2,3,3,1,2,3,2,3,4,3,3,1,2
"2601",3,4,3,4,2,4,4,4,3,4,3,3,3,4
"2602",1,3,3,4,3,2,4,2,3,3,3,4,3,3
"2603",5,3,3,4,3,4,4,4,4,5,3,5,3,3
"2604",2,2,4,4,4,5,3,5,4,5,4,4,3,5
"2605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606",3,4,2,3,2,4,2,2,3,4,1,4,1,3
"2607",4,3,3,5,1,3,4,4,4,4,3,2,3,2
"2608",3,5,4,5,5,4,4,5,5,4,3,5,3,5
"2609",4,4,4,5,3,3,4,4,4,3,4,4,3,4
"2610",1,4,3,4,3,3,NA,4,3,2,4,2,2,2
"2611",2,3,2,4,2,3,5,4,3,4,3,4,2,2
"2612",2,5,5,5,1,2,3,5,5,1,5,4,1,3
"2613",1,3,2,3,1,2,1,1,3,3,2,3,1,2
"2614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615",1,4,2,5,1,3,3,1,4,4,3,3,1,3
"2616",1,2,1,1,1,2,1,1,1,2,1,2,1,1
"2617",2,4,2,3,1,1,1,1,3,1,2,4,1,1
"2618",2,1,1,5,1,3,3,5,4,1,1,3,1,4
"2619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620",4,5,2,4,2,2,5,5,4,4,5,4,3,5
"2621",1,3,3,4,1,1,3,3,2,1,3,3,1,1
"2622",2,5,1,5,2,3,5,3,5,3,1,5,1,1
"2623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624",5,5,5,5,4,3,3,5,5,3,5,5,5,5
"2625",1,3,3,2,1,1,2,4,3,4,4,1,1,2
"2626",1,3,1,3,1,1,2,4,4,3,5,3,2,3
"2627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628",3,3,4,4,1,4,3,4,4,3,3,3,2,4
"2629",3,4,3,4,3,3,4,4,3,3,3,4,2,3
"2630",1,5,1,3,1,3,3,3,1,4,3,3,1,3
"2631",2,3,2,3,2,3,2,1,3,3,2,4,1,2
"2632",1,2,1,2,1,2,2,1,2,2,2,2,1,1
"2633",1,3,1,1,1,1,1,1,1,1,1,1,1,1
"2634",5,5,3,5,1,5,4,4,5,4,4,4,1,3
"2635",4,2,1,3,1,4,5,2,5,2,1,5,5,3
"2636",5,5,5,5,5,5,3,5,5,5,5,5,4,4
"2637",1,3,1,5,1,3,5,5,5,3,1,4,3,4
"2638",5,2,1,4,1,3,4,4,4,4,2,5,3,2
"2639",1,1,1,1,1,1,1,1,1,2,1,1,1,1
"2640",5,5,3,5,3,5,3,5,4,5,4,4,5,3
"2641",3,4,4,4,3,4,4,4,4,4,3,3,4,3
"2642",3,3,3,3,3,2,3,2,4,4,4,3,1,2
"2643",2,2,3,3,2,2,3,1,3,2,3,3,1,3
"2644",4,4,3,4,3,4,3,4,4,4,5,3,1,4
"2645",2,5,3,2,2,3,1,5,2,4,3,3,1,1
"2646",4,4,2,4,1,3,3,3,3,3,3,4,2,3
"2647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2648",3,1,2,5,2,4,4,4,5,5,2,4,3,5
"2649",2,1,3,3,1,2,3,2,3,3,4,3,1,1
"2650",2,4,3,2,3,4,3,4,4,5,2,3,1,2
"2651",3,4,3,3,3,3,4,4,3,3,3,3,3,1
"2652",1,2,1,1,1,1,2,1,1,2,1,1,1,1
"2653",3,4,2,5,2,5,5,5,5,4,2,5,5,4
"2654",1,4,1,3,1,3,3,5,4,3,2,3,1,2
"2655",3,2,2,3,2,1,4,2,3,2,2,3,3,2
"2656",3,3,4,2,3,1,3,4,4,2,4,4,1,2
"2657",1,3,2,3,1,3,2,1,2,3,2,3,1,3
"2658",4,5,5,5,4,5,1,5,4,5,5,5,2,1
"2659",5,2,5,5,5,4,3,5,4,4,5,5,2,3
"2660",3,2,1,4,1,3,4,4,4,3,1,3,2,3
"2661",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2662",3,4,4,3,4,4,3,5,5,4,4,3,2,3
"2663",1,3,1,4,1,1,3,3,4,2,1,4,1,3
"2664",4,2,2,5,1,4,5,5,5,5,5,5,3,3
"2665",1,3,2,2,1,1,2,1,1,2,1,2,1,1
"2666",1,2,2,3,1,2,1,1,4,3,2,3,1,1
"2667",1,2,1,1,1,1,1,2,1,1,1,1,1,2
"2668",4,3,3,5,1,4,3,4,4,5,3,4,3,4
"2669",4,2,3,5,3,4,1,4,4,5,3,2,1,1
"2670",4,4,3,4,1,3,4,4,4,3,2,5,1,3
"2671",2,3,3,4,2,3,5,5,5,3,3,5,1,4
"2672",1,2,1,3,1,2,2,3,5,2,1,2,5,1
"2673",2,3,3,3,3,3,3,2,4,3,2,3,1,2
"2674",2,4,1,5,1,4,4,5,4,4,1,5,3,3
"2675",3,4,4,2,4,4,5,2,4,4,3,4,2,3
"2676",5,5,5,5,5,3,3,5,4,4,5,5,3,3
"2677",3,4,4,5,2,2,3,3,4,3,2,3,2,2
"2678",1,4,3,4,1,1,5,4,2,3,1,4,1,3
"2679",4,4,3,4,2,3,5,2,4,4,3,4,2,4
"2680",4,3,3,3,3,5,3,5,5,5,3,4,3,4
"2681",4,3,3,5,1,3,3,4,3,3,3,3,4,3
"2682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683",4,5,4,5,3,3,3,5,4,4,4,4,3,3
"2684",2,5,1,5,1,3,4,3,3,4,3,4,3,3
"2685",3,4,5,5,4,4,2,5,5,3,4,4,4,1
"2686",1,4,1,2,3,5,5,5,5,4,3,4,1,5
"2687",4,4,4,5,1,2,1,5,4,4,4,2,2,1
"2688",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2689",3,3,3,3,3,2,4,4,3,3,3,2,4,4
"2690",2,3,3,3,2,2,4,3,3,3,3,3,2,2
"2691",4,3,3,5,2,3,3,5,4,4,4,4,3,5
"2692",1,2,2,2,1,1,2,1,3,1,1,3,1,2
"2693",2,4,2,4,2,3,3,4,4,4,2,3,2,2
"2694",2,4,2,5,1,1,2,5,3,2,2,4,2,3
"2695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2696",3,2,2,2,2,3,2,2,2,3,2,2,3,1
"2697",3,1,1,4,1,1,3,1,3,2,1,4,1,1
"2698",3,4,4,4,4,4,4,4,3,4,4,4,2,1
"2699",1,1,1,2,1,2,NA,1,2,1,1,2,1,1
"2700",1,2,2,2,2,1,1,1,2,2,2,2,1,1
"2701",5,5,1,5,1,5,5,5,5,5,1,5,2,5
"2702",1,4,2,4,1,3,4,5,5,1,4,3,1,3
"2703",5,5,5,5,5,5,5,5,5,5,5,5,5,5
"2704",4,3,4,5,4,5,3,5,4,5,5,5,4,3
"2705",4,4,4,5,1,4,4,5,5,4,5,4,4,3
"2706",3,4,5,4,5,4,4,5,5,5,5,5,2,5
"2707",1,5,5,5,5,3,4,5,3,5,5,4,1,3
"2708",4,3,2,5,2,4,2,5,4,4,5,4,3,3
"2709",3,1,1,5,1,1,1,1,5,1,5,3,4,3
"2710",3,3,2,4,3,4,4,4,3,3,3,4,3,3
"2711",2,3,3,5,3,2,3,5,4,5,5,4,3,2
"2712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713",5,4,5,5,3,5,4,5,5,5,5,5,5,5
"2714",2,4,2,3,1,1,4,4,4,1,2,5,1,1
"2715",2,3,1,3,1,3,3,4,3,3,1,3,2,3
"2716",5,4,3,5,4,5,5,5,5,5,4,5,4,4
"2717",4,3,3,4,3,4,4,3,3,4,4,4,3,3
"2718",4,NA,NA,4,NA,3,4,NA,4,4,4,NA,3,NA
"2719",1,4,1,1,1,1,1,2,2,1,1,1,1,1
"2720",3,3,3,5,2,4,3,3,4,4,5,4,4,3
"2721",2,2,1,2,1,1,3,2,4,2,1,2,1,2
"2722",3,1,1,3,1,1,1,1,3,1,3,3,1,1
"2723",3,5,5,4,5,5,3,5,5,5,5,5,2,4
"2724",3,3,4,3,1,4,4,5,5,4,5,3,3,3
"2725",3,5,4,5,2,5,4,5,5,5,4,4,3,4
"2726",4,5,5,5,5,4,3,5,5,5,5,5,4,5
"2727",3,4,4,4,2,4,4,4,3,4,4,4,2,4
"2728",1,3,1,1,1,1,1,1,1,1,2,1,1,1
"2729",1,3,1,1,1,1,1,1,1,1,1,1,1,1
"2730",4,2,4,5,2,3,1,4,5,3,5,2,2,1
"2731",1,2,2,2,1,2,1,1,3,3,1,2,1,1
"2732",3,4,3,4,3,4,4,4,4,5,4,4,2,5
"2733",4,5,3,5,2,4,4,5,4,4,3,4,2,4
"2734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735",5,5,4,4,4,5,2,4,5,5,4,4,4,2
"2736",4,3,4,4,3,3,3,5,4,4,5,4,2,3
"2737",2,2,3,4,2,5,2,5,3,4,1,4,2,2
"2738",3,2,3,3,3,2,3,4,3,4,3,3,2,2
"2739",2,2,2,5,1,2,2,2,2,4,4,4,1,1
"2740",4,4,2,5,3,3,4,5,4,4,5,5,3,3
"2741",3,3,3,5,1,3,5,5,5,2,5,5,2,5
"2742",3,4,2,4,2,4,3,4,3,5,2,5,2,2
"2743",2,1,1,3,1,1,4,2,3,3,2,3,3,1
"2744",3,4,4,3,3,4,3,3,3,4,4,4,3,3
"2745",4,5,NA,4,NA,4,5,4,3,5,5,5,2,4
"2746",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2747",4,4,4,5,4,4,4,4,4,4,4,4,3,4
"2748",1,1,1,1,1,1,2,2,2,1,1,3,1,1
"2749",4,3,4,5,1,3,3,4,4,2,5,4,2,1
"2750",1,3,1,3,1,1,3,1,2,1,3,3,1,1
"2751",1,3,1,2,1,1,1,1,1,1,1,1,1,1
"2752",1,4,2,5,2,3,2,5,4,3,2,2,1,2
"2753",3,3,4,4,2,2,3,4,2,3,2,3,2,2
"2754",1,2,1,1,1,1,1,1,1,1,1,2,1,1
"2755",3,5,4,5,4,5,3,5,5,5,5,4,3,3
"2756",4,3,1,3,1,1,4,1,4,4,3,1,3,4
"2757",1,2,1,1,1,1,1,1,2,2,1,2,1,1
"2758",1,4,2,4,1,1,3,3,3,1,1,3,1,1
"2759",5,2,2,5,3,4,3,3,4,4,2,4,2,3
"2760",2,4,2,4,2,5,4,3,4,5,1,4,2,4
"2761",4,3,3,5,3,4,1,3,4,4,5,4,2,3
"2762",4,1,2,5,1,1,2,5,4,4,1,3,2,3
"2763",3,1,3,5,2,4,1,5,5,4,3,3,1,1
"2764",4,5,4,5,4,5,5,5,5,5,3,5,2,5
"2765",4,4,1,4,1,3,4,4,4,4,3,4,3,3
"2766",4,3,1,5,1,1,5,5,4,5,1,4,1,3
"2767",1,3,3,5,1,1,5,5,4,1,3,2,1,2
"2768",4,4,3,5,2,4,3,4,4,4,2,4,3,3
"2769",2,2,2,4,3,4,2,1,3,4,4,4,1,1
"2770",1,3,1,3,1,2,2,5,4,2,5,3,1,3
"2771",1,2,2,2,1,1,2,1,1,1,3,3,1,2
"2772",3,5,5,4,3,5,5,5,5,5,5,5,3,5
"2773",4,4,2,4,1,4,4,1,4,4,4,4,4,3
"2774",1,2,1,1,1,1,1,1,2,2,1,2,1,1
"2775",1,1,1,3,1,3,3,3,4,3,2,4,1,3
"2776",1,2,2,1,1,1,1,1,1,2,2,1,1,1
"2777",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2778",4,3,3,5,3,5,1,5,5,5,5,4,3,3
"2779",1,4,2,1,1,2,2,3,3,3,2,3,1,4
"2780",2,4,3,5,3,4,3,4,4,4,4,4,2,3
"2781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782",3,5,5,5,5,5,5,5,5,5,5,5,4,5
"2783",1,2,1,2,1,2,2,2,2,2,1,2,1,2
"2784",3,3,1,4,1,5,3,4,4,5,3,4,3,3
"2785",4,2,2,4,1,3,3,2,4,2,1,3,3,3
"2786",1,2,1,2,1,1,3,2,2,2,1,3,1,2
"2787",5,5,5,5,5,5,1,5,5,5,5,5,5,5
"2788",1,1,2,1,1,1,1,2,1,1,2,1,1,1
"2789",1,3,2,2,1,1,1,1,3,1,1,3,1,1
"2790",2,2,1,4,1,1,3,4,3,2,1,3,2,1
"2791",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2792",2,3,1,3,1,3,4,1,3,3,2,1,1,3
"2793",1,3,2,4,1,1,2,2,3,1,3,3,1,1
"2794",4,1,1,4,1,3,4,1,5,2,1,5,4,2
"2795",3,3,3,4,1,2,4,5,3,2,3,5,3,3
"2796",1,1,1,1,1,1,1,1,1,2,2,2,1,1
"2797",2,4,1,3,1,4,2,3,2,4,2,4,1,2
"2798",2,3,2,3,2,3,4,4,4,3,3,2,2,3
"2799",1,3,1,2,1,3,3,4,3,3,1,2,1,1
"2800",1,3,3,3,1,4,3,4,4,3,3,3,1,1
"2801",2,2,1,2,1,4,2,1,1,3,1,3,1,2
"2802",4,5,2,5,1,5,4,5,5,5,2,5,4,5
"2803",3,5,3,5,3,4,5,5,4,4,3,4,2,3
"2804",1,4,1,1,1,4,1,1,4,4,3,4,1,1
"2805",1,1,1,1,1,1,3,1,1,1,1,1,1,1
"2806",1,1,3,1,1,1,2,1,1,1,3,1,1,1
"2807",1,3,1,3,1,1,3,3,2,2,1,3,2,2
"2808",1,2,1,1,1,2,3,1,2,2,2,2,1,2
"2809",5,4,5,5,3,5,1,5,5,3,4,1,2,3
"2810",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2811",1,3,2,1,1,2,4,2,3,2,2,3,1,1
"2812",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2813",1,2,2,1,2,1,1,1,1,2,2,3,1,1
"2814",1,2,3,1,1,3,1,1,3,3,2,4,1,2
"2815",1,1,2,1,1,1,2,1,1,1,1,1,1,2
"2816",3,3,2,2,1,3,1,1,2,3,2,3,1,3
"2817",1,2,1,2,1,1,4,1,2,1,2,1,1,3
"2818",1,2,1,1,1,1,1,2,1,1,2,1,1,2
"2819",2,2,2,2,1,1,1,1,2,2,1,2,1,2
"2820",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"2821",2,4,1,2,1,1,1,1,1,2,1,3,1,3
"2822",1,3,2,3,1,2,2,4,3,1,2,2,1,1
"2823",5,5,5,5,5,5,5,5,5,5,5,5,5,5
"2824",1,3,1,1,1,2,2,1,2,2,1,2,1,2
"2825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2828",4,4,3,4,3,4,3,4,4,4,3,4,3,4
"2829",3,5,1,5,1,4,1,5,5,3,5,5,3,1
"2830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2832",1,3,1,1,1,2,3,1,1,2,1,1,1,1
"2833",2,3,2,3,1,3,2,3,3,4,2,4,3,1
"2834",1,3,1,1,1,3,2,2,1,2,1,2,1,2
"2835",5,5,4,5,2,5,5,5,5,5,5,5,5,5
"2836",1,3,3,5,3,4,3,5,4,5,3,4,1,1
"2837",1,1,1,3,1,1,1,1,3,1,1,1,2,1
"2838",1,2,1,1,1,3,1,2,1,1,1,2,1,1
"2839",1,4,1,1,1,1,1,1,1,1,5,1,1,1
"2840",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2841",2,4,3,2,1,3,1,3,2,3,2,5,1,1
"2842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",3,2,2,4,1,1,2,4,4,3,1,4,3,3
"2844",1,1,1,5,1,1,1,4,5,1,4,1,1,1
"2845",2,4,2,4,1,3,3,3,3,4,3,3,1,2
"2846",1,1,1,3,1,3,2,4,4,1,3,3,1,3
"2847",1,2,2,1,2,2,1,2,2,1,4,2,1,1
"2848",1,2,1,1,1,1,1,1,1,1,2,1,1,1
"2849",1,4,2,2,1,2,3,3,3,3,1,3,1,3
"2850",3,4,1,3,1,3,1,1,3,3,1,3,1,1
"2851",1,2,1,1,1,2,2,2,1,1,1,1,1,1
"2852",1,2,1,2,1,1,2,2,1,3,1,2,1,1
"2853",1,1,1,1,1,1,1,1,2,1,1,2,1,1
"2854",1,2,1,1,1,1,2,1,1,2,1,2,1,1
"2855",1,2,1,2,1,2,4,1,2,1,1,3,1,1
"2856",1,3,1,1,1,2,1,1,2,1,1,1,1,2
"2857",1,2,1,2,1,2,1,1,1,1,1,2,1,2
"2858",1,1,1,1,1,1,1,1,1,1,2,1,1,2
"2859",3,5,4,3,2,3,2,3,3,3,5,3,2,2
"2860",2,3,1,2,1,2,1,1,2,1,2,3,1,2
"2861",4,3,5,5,5,3,5,5,4,3,5,5,5,4
"2862",1,2,1,3,1,2,1,1,2,1,1,1,1,2
"2863",2,4,1,4,1,3,4,4,4,1,2,4,3,3
"2864",3,4,2,4,2,2,5,4,4,2,2,3,2,4
"2865",1,1,1,2,1,1,1,1,2,1,1,2,1,2
"2866",1,2,1,3,1,2,2,1,3,2,3,4,1,1
"2867",3,2,1,4,1,3,2,1,3,2,2,2,1,2
"2868",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2869",1,2,1,1,1,1,1,1,2,2,2,2,1,1
"2870",2,3,4,4,1,4,3,2,4,4,2,4,1,1
"2871",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",4,2,2,4,2,2,3,3,3,3,2,3,2,2
"2874",1,1,1,2,1,1,1,1,2,1,2,1,1,1
"2875",1,1,1,2,1,1,1,1,3,1,1,1,1,1
"2876",4,5,1,5,1,5,1,5,5,5,4,5,1,1
"2877",1,1,1,1,1,1,1,1,1,1,1,2,1,1
"2878",1,1,1,2,2,2,1,3,2,2,3,2,1,1
"2879",4,3,4,5,4,4,3,5,4,3,5,5,3,1
"2880",3,3,2,4,2,5,3,5,5,5,3,5,4,3
"2881",2,4,4,3,3,3,2,1,2,3,3,1,1,1
"2882",1,3,2,1,2,1,1,1,1,1,3,2,1,1
"2883",3,1,1,4,1,5,4,5,5,5,1,5,3,4
"2884",1,1,3,1,1,1,1,1,1,1,1,1,1,1
"2885",2,1,2,4,1,1,1,2,1,2,2,3,1,1
"2886",1,4,3,2,1,4,3,1,4,4,2,3,1,2
"2887",3,2,2,4,1,4,1,1,4,1,5,3,1,3
"2888",1,3,2,3,1,1,3,1,1,2,3,1,1,1
"2889",1,4,2,3,2,4,2,4,3,3,4,3,2,1
"2890",1,4,2,3,1,1,3,1,3,3,3,1,1,1
"2891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",1,3,1,3,1,1,2,1,1,2,2,2,1,2
"2893",1,3,1,1,1,2,1,3,3,2,1,2,2,1
"2894",1,1,1,5,1,2,3,3,3,1,1,4,1,2
"2895",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2896",1,2,1,2,1,1,3,1,1,1,1,1,1,1
"2897",1,1,1,4,1,2,2,1,1,2,5,3,1,1
"2898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2901",1,1,1,1,1,1,4,1,1,1,1,3,1,3
"2902",3,3,2,3,2,4,5,3,3,4,2,2,5,2
"2903",1,3,2,5,4,1,1,1,4,1,5,4,1,1
"2904",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2905",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2906",1,4,3,3,3,2,1,5,3,4,3,5,2,5
"2907",1,2,3,1,1,1,1,1,1,1,2,2,1,1
"2908",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2909",2,4,2,4,1,4,1,5,1,4,1,4,1,2
"2910",2,4,2,5,2,4,3,4,5,3,2,3,3,1
"2911",3,3,1,2,1,1,3,1,3,1,1,3,1,1
"2912",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2913",5,5,5,5,5,5,5,5,5,5,5,5,5,5
"2914",1,1,1,3,1,4,1,5,5,1,5,5,1,1
"2915",2,4,1,3,1,1,1,3,3,3,3,3,1,1
"2916",4,5,3,5,3,3,4,5,5,5,5,4,5,4
"2917",1,1,1,2,1,1,1,1,1,1,1,2,1,1
"2918",1,1,1,2,1,1,1,2,2,1,1,2,1,1
"2919",1,1,1,1,1,2,1,1,1,2,1,3,1,1
"2920",4,2,1,5,1,1,2,5,4,2,4,1,3,1
"2921",3,3,5,4,3,3,4,5,4,3,5,4,3,3
"2922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",1,1,2,4,1,2,1,3,3,3,3,1,2,1
"2924",4,4,2,3,1,2,3,3,1,2,3,3,2,3
"2925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2927",3,5,5,5,3,3,2,2,5,2,5,3,1,1
"2928",1,3,1,2,2,2,1,2,2,1,2,3,1,2
"2929",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2930",1,3,1,1,1,3,1,1,3,3,1,3,1,1
"2931",1,3,1,3,1,2,1,1,2,3,2,2,1,1
"2932",1,3,3,3,1,3,2,2,2,3,2,3,1,2
"2933",1,2,4,3,2,5,4,3,2,4,5,2,3,1
"2934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935",1,2,1,1,1,1,1,2,2,1,1,2,1,3
"2936",1,2,2,1,1,1,2,1,2,1,1,2,1,1
"2937",1,4,1,2,1,3,3,1,3,3,1,3,1,1
"2938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2940",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2941",1,1,2,1,1,2,1,1,1,2,2,1,1,1
"2942",2,3,3,3,2,2,2,4,2,2,2,3,1,2
"2943",1,3,3,2,1,2,2,4,3,3,1,3,1,2
"2944",3,3,3,4,2,3,4,4,4,4,3,4,3,3
"2945",2,4,1,3,1,3,4,5,4,2,3,3,2,4
"2946",1,1,1,1,1,1,1,2,1,1,1,1,1,1
"2947",1,1,1,1,1,2,1,3,1,1,NA,1,1,1
"2948",1,2,1,1,1,1,2,2,2,2,1,3,1,1
"2949",1,1,1,1,1,1,2,1,3,2,1,2,1,1
"2950",2,3,3,3,1,4,4,3,4,5,5,3,2,1
"2951",1,1,1,2,1,1,1,1,1,1,1,1,2,1
"2952",1,1,1,1,1,1,1,1,2,1,1,2,1,1
"2953",1,5,3,5,3,5,2,5,5,5,4,5,2,2
"2954",3,5,1,5,1,5,5,5,5,4,3,5,1,5
"2955",1,5,3,1,4,5,5,1,3,4,2,3,2,4
"2956",1,2,2,2,1,2,2,2,2,2,1,2,1,2
"2957",1,1,2,1,1,2,2,1,3,1,1,2,1,1
"2958",1,1,1,1,1,1,1,3,1,1,1,1,1,1
"2959",1,1,1,3,1,1,1,1,2,1,1,1,1,1
"2960",2,1,1,2,1,1,1,2,1,1,1,1,1,1
"2961",2,1,2,2,1,2,4,4,4,3,2,3,1,3
"2962",1,2,1,1,1,1,3,NA,1,2,1,2,1,1
"2963",1,4,2,2,1,3,4,1,3,3,2,4,1,1
"2964",1,1,1,1,1,3,1,2,1,2,1,2,1,1
"2965",1,2,1,1,1,1,1,2,2,2,1,3,1,1
"2966",1,3,3,2,2,4,3,1,2,4,3,5,1,2
"2967",1,3,1,2,1,2,1,1,2,2,2,3,1,1
"2968",1,3,2,2,2,1,1,1,3,1,2,4,2,2
"2969",1,3,1,1,1,3,1,2,2,2,1,2,1,3
"2970",1,2,2,1,1,2,1,1,2,2,2,1,1,1
"2971",1,2,2,2,2,2,2,2,2,2,2,2,1,2
"2972",1,3,1,1,1,1,2,2,2,1,1,2,1,1
"2973",1,4,1,1,1,2,1,1,1,3,1,2,1,1
"2974",1,2,1,1,1,1,1,1,1,1,2,2,1,1
"2975",1,2,1,3,1,1,2,1,2,1,1,1,1,1
"2976",1,1,1,1,1,1,1,1,1,1,2,1,1,1
"2977",3,1,1,5,1,1,1,5,5,1,1,1,1,1
"2978",4,1,1,4,1,4,4,5,4,4,4,4,4,4
"2979",1,2,1,1,1,1,2,1,2,1,1,3,1,2
"2980",2,2,1,1,1,2,2,2,2,2,1,3,1,1
"2981",1,3,1,1,1,1,1,1,3,1,1,3,1,1
"2982",1,1,3,1,1,3,1,1,1,3,3,3,1,1
"2983",1,3,1,3,1,1,1,1,3,2,1,1,1,1
"2984",2,4,3,4,2,3,3,3,3,3,3,4,2,3
"2985",1,1,1,1,1,4,1,3,1,3,1,1,1,1
"2986",3,3,2,3,1,3,4,2,2,3,2,3,2,2
"2987",1,2,2,2,1,1,2,1,1,2,2,1,1,1
"2988",4,4,1,3,1,2,1,2,3,3,1,4,1,3
"2989",1,2,2,1,1,2,1,2,1,2,1,3,1,1
"2990",1,3,2,2,1,1,1,1,1,1,2,1,1,1
"2991",1,2,1,2,1,2,2,2,2,2,1,2,1,1
"2992",1,5,3,3,3,2,3,4,3,3,4,3,2,2
"2993",1,3,1,2,1,3,1,1,2,3,3,1,1,1
"2994",1,2,1,2,1,1,2,1,1,2,1,1,1,2
"2995",1,2,1,2,1,3,1,2,1,4,1,2,1,2
"2996",1,3,1,5,1,1,3,1,1,1,1,3,1,1
"2997",2,3,3,2,1,1,3,3,3,3,3,4,1,1
"2998",3,1,1,3,1,1,2,1,3,1,1,1,1,1
"2999",1,3,3,2,1,2,1,2,2,4,2,4,2,1
"3000",1,3,1,2,1,2,2,1,1,1,1,1,1,1
"3001",1,2,1,2,1,2,1,1,2,2,1,1,1,1
"3002",1,3,1,1,1,3,4,1,3,2,1,3,1,3
"3003",2,2,1,3,1,2,1,1,1,1,1,2,1,2
"3004",1,2,1,1,1,1,2,1,2,1,1,1,1,1
"3005",1,1,1,2,1,1,1,1,3,1,3,1,1,1
